Discipline,FC Number,MDD-HC,BIP-HC,SCZ-HC,Combined ES,Title,Net1,Net2,Net3,SigNum,MetaES
,3415,0.419,0.127,0.570,0.001,Lt_DMNb_Temp-Rt_SMNb_Aud,-0.419250882,-0.126964439,-0.570035355,0,-0.372508916
,3416,0.214,0.236,0.389,0.001,Lt_DMNb_Temp-Lt_SMN_TempPar,-0.214472781,-0.235700382,-0.388560012,0,-0.280711212
,3417,0.408,0.223,0.269,0.001,Lt_DMNb_Temp-Rt_SMN_TempPar,-0.408337233,-0.223210921,-0.26892636,0,-0.298463285
,3418,0.064,0.334,0.200,0.001,Lt_DMNb_Temp-Lt_VSNc_Striate,-0.063813955,-0.333783215,-0.199735866,0,-0.199547016
,3419,0.015,0.182,0.305,0.001,Lt_DMNb_Temp-Lt_VSNc_ExStr,0.015051867,-0.181637347,-0.30540576,0,-0.158082702
,3420,0.036,0.302,0.218,0.001,Lt_DMNb_Temp-Lt_VSNp_Striate,-0.036255867,-0.302013549,-0.218246495,0,-0.186174982
,3421,0.012,0.100,0.098,0.001,Lt_DMNb_Temp-Lt_VSNp_ExStrInf,-0.012017071,-0.100274645,-0.09844646,0,-0.072613036
,3422,0.045,0.170,0.204,0.001,Lt_DMNb_Temp-Lt_VSNp_ExStrSup,0.044666218,-0.170196398,-0.203547319,0,-0.110248803
,3423,0.160,0.095,0.086,0.001,Lt_DMNb_Temp-Rt_VSNc_Striate,-0.159794303,-0.095268744,-0.086329001,0,-0.110828389
,3424,0.025,0.119,0.143,0.001,Lt_DMNb_Temp-Rt_VSNc_ExStr,0.024816003,-0.119495509,-0.143060257,0,-0.080348083
,3425,0.100,0.431,0.221,0.001,Lt_DMNb_Temp-Rt_VSNp_Striate,-0.100437707,-0.43085094,-0.221059421,0,-0.250999849
,3426,0.070,0.086,0.020,0.001,Lt_DMNb_Temp-Rt_VSNp_ExStrInf,0.070325189,-0.086056179,0.019839957,0,0.000115292
,3427,0.059,0.151,0.146,0.001,Lt_DMNb_Temp-Rt_VSNp_ExStrSup,0.059064228,-0.151417877,-0.146450485,0,-0.081201217
,3428,0.221,0.079,0.307,0.001,Lt_DMNb_Temp-Lt-Accm,-0.220875091,-0.078516826,-0.306771128,0,-0.201821675
,3429,0.121,0.035,0.185,0.001,Lt_DMNb_Temp-Rt-Accm,0.121248348,-0.035308228,-0.184512926,0,-0.033660455
,3430,0.019,0.276,0.167,0.001,Lt_DMNb_Temp-Lt-Amyg,0.018916424,-0.276214885,-0.166842681,0,-0.14214378
,3431,0.002,0.014,0.143,0.001,Lt_DMNb_Temp-Rt-Amyg,0.001983283,-0.013671617,-0.143089136,0,-0.052132294
,3432,0.000,0.162,0.093,0.001,Lt_DMNb_Temp-Lt-Caud,0.000391999,-0.161859773,-0.09261501,0,-0.085098676
,3433,0.185,0.045,0.031,0.001,Lt_DMNb_Temp-Rt-Caud,0.185468347,-0.044671519,0.030780681,0,0.056805532
,3434,0.043,0.616,0.308,0.001,Lt_DMNb_Temp-Lt-Hipp,-0.042595558,-0.615906568,-0.307534773,0,-0.322426682
,3435,0.164,0.293,0.157,0.001,Lt_DMNb_Temp-Rt-Hipp,0.164224965,-0.292747246,-0.157348103,0,-0.095766994
,3436,0.190,0.006,0.189,0.001,Lt_DMNb_Temp-Lt-Pall,-0.189899926,0.005594522,0.188715897,0,0.001691779
,3437,0.221,0.127,0.259,0.001,Lt_DMNb_Temp-Rt-Pall,-0.220819107,0.12709925,0.258867688,0,0.055266877
,3438,0.064,0.047,0.071,0.001,Lt_DMNb_Temp-Lt-Puta,-0.063930154,0.047088447,-0.07113058,0,-0.02896351
,3439,0.167,0.028,0.105,0.001,Lt_DMNb_Temp-Rt-Puta,0.166880009,-0.027505264,-0.104550259,0,0.011117299
,3440,0.219,0.026,0.030,0.001,Lt_DMNb_Temp-Lt-Thal,0.218900506,-0.026001123,0.030053847,0,0.073204295
,3441,0.377,0.042,0.171,0.001,Lt_DMNb_Temp-Rt-Thal,0.37710397,0.041858426,0.170844241,0,0.195861418
,3442,0.224,0.245,0.253,0.001,Lt_DMNb_IPL-Lt_DMNb_PFCd,-0.223594105,-0.244922265,-0.252863573,0,-0.241084542
,3443,0.334,0.346,0.094,0.001,Lt_DMNb_IPL-Lt_DMNb_PFCl,-0.333517894,-0.346248631,-0.093688309,0,-0.257164061
,3444,0.152,0.053,0.170,0.001,Lt_DMNb_IPL-Lt_DMNb_PFCv,0.151507197,-0.053202949,0.170022573,0,0.08927702
,3445,0.072,0.114,0.033,0.001,Lt_DMNb_IPL-Lt_DMNc_IPL,-0.072375113,-0.114415482,-0.033073773,0,-0.074905371
,3446,0.504,0.418,0.496,0.001,Lt_DMNb_IPL-Lt_DMNc_Rsp,-0.503518031,-0.417593494,-0.49580882,0,-0.470035143
,3447,0.155,0.448,0.231,0.001,Lt_DMNb_IPL-Lt_DMNc_PHC,-0.155466354,-0.447868602,-0.230580491,0,-0.278411169
,3448,0.432,0.131,0.272,0.001,Lt_DMNb_IPL-Rt_DMNa_Temp,-0.431809421,-0.130870804,-0.272342388,0,-0.277727752
,3449,0.469,0.018,0.211,0.001,Lt_DMNb_IPL-Rt_DMNa_IPL,-0.469428036,0.018427049,-0.211215323,0,-0.220162327
,3450,0.459,0.018,0.303,0.001,Lt_DMNb_IPL-Rt_DMNa_PFCd,-0.459137635,-0.018281131,-0.302982046,0,-0.260056578
,3451,0.367,0.020,0.248,0.001,Lt_DMNb_IPL-Rt_DMNa_PCC,-0.366920832,-0.019952386,-0.248078777,0,-0.210884978
,3452,0.400,0.055,0.387,0.001,Lt_DMNb_IPL-Rt_DMNb_PFCm,-0.399832101,-0.055275721,-0.386897174,0,-0.280598128
,3453,0.136,0.056,0.172,0.001,Lt_DMNb_IPL-Rt_DMNb_Temp,-0.135555712,-0.055744648,-0.172233879,0,-0.121386558
,3454,0.194,0.197,0.319,0.001,Lt_DMNb_IPL-Rt_DMNb_AntTemp,-0.194022413,-0.197129727,-0.319360519,0,-0.237042617
,3455,0.060,0.046,0.191,0.001,Lt_DMNb_IPL-Rt_DMNb_PFCd,-0.060029289,-0.046379069,-0.191107546,0,-0.099400008
,3456,0.481,0.191,0.196,0.001,Lt_DMNb_IPL-Rt_DMNb_PFCv,0.481152727,0.190848601,0.196115965,0,0.288439044
,3457,0.236,0.223,0.051,0.001,Lt_DMNb_IPL-Rt_DMNc_IPL,-0.236172441,0.222835704,-0.050584079,0,-0.020391524
,3458,0.525,0.255,0.295,0.001,Lt_DMNb_IPL-Rt_DMNc_Rsp,-0.52464015,-0.255488074,-0.295022987,0,-0.357190702
,3459,0.045,0.011,0.177,0.001,Lt_DMNb_IPL-Rt_DMNc_PHC,-0.045173212,0.010761201,-0.176716283,0,-0.070760066
,3460,0.107,0.105,0.224,0.001,Lt_DMNb_IPL-Lt_DANa_TempOcc,0.107453206,-0.105434015,-0.224262018,0,-0.075479662
,3461,0.057,0.068,0.103,0.001,Lt_DMNb_IPL-Lt_DANa_ParOcc,-0.057456222,0.068207119,-0.103360511,0,-0.030491955
,3462,0.322,0.326,0.334,0.001,Lt_DMNb_IPL-Lt_DANa_SPL,-0.321568181,-0.325614754,-0.333645477,0,-0.327365533
,3463,0.208,0.119,0.105,0.001,Lt_DMNb_IPL-Lt_DANb_TempOcc,0.207524818,0.119173049,0.104607813,0,0.138667811
,3464,0.251,0.275,0.393,0.001,Lt_DMNb_IPL-Lt_DANb_PostC,-0.2513757,-0.275446261,-0.393111953,0,-0.30847166
,3465,0.014,0.075,0.152,0.001,Lt_DMNb_IPL-Lt_DANb_FEF,0.014364655,-0.075250118,-0.152429035,0,-0.072901338
,3466,0.017,0.130,0.243,0.001,Lt_DMNb_IPL-Lt_DANb_PrCv,0.016715504,-0.129911706,-0.243187612,0,-0.119856806
,3467,0.069,0.082,0.198,0.001,Lt_DMNb_IPL-Rt_DANa_TempOcc,-0.069192416,-0.081692697,-0.198056604,0,-0.118482485
,3468,0.039,0.180,0.043,0.001,Lt_DMNb_IPL-Rt_DANa_ParOcc,0.038901709,0.180359159,-0.042545952,0,0.058402836
,3469,0.112,0.204,0.338,0.001,Lt_DMNb_IPL-Rt_DANa_SPL,-0.111855049,-0.203970407,-0.338386794,0,-0.219136723
,3470,0.126,0.052,0.049,0.001,Lt_DMNb_IPL-Rt_DANb_TempOcc,-0.125950244,-0.052200477,-0.049405472,0,-0.070708843
,3471,0.153,0.109,0.271,0.001,Lt_DMNb_IPL-Rt_DANb_PostC,-0.152538208,-0.108867718,-0.270731717,0,-0.178944869
,3472,0.064,0.043,0.265,0.001,Lt_DMNb_IPL-Rt_DANb_FEF,-0.0642845,-0.043205516,-0.264866684,0,-0.125147954
,3473,0.163,0.255,0.132,0.001,Lt_DMNb_IPL-Rt_DANb_PrCv,-0.163107714,-0.254751785,-0.132144451,0,-0.182816183
,3474,0.080,0.021,0.186,0.001,Lt_DMNb_IPL-Lt_LMN_TempPole,0.079836585,-0.021112122,-0.18620283,0,-0.043552005
,3475,0.051,0.035,0.166,0.001,Lt_DMNb_IPL-Lt_LMN_OFC,-0.051237767,0.034653881,-0.166094206,0,-0.061001553
,3476,0.310,0.044,0.277,0.001,Lt_DMNb_IPL-Rt_LMN_TempPole,0.309635364,0.044206012,-0.276956785,0,0.02520586
,3477,0.017,0.045,0.174,0.001,Lt_DMNb_IPL-Rt_LMN_OFC,0.01675225,0.045408381,-0.174106627,0,-0.038024354
,3478,0.022,0.260,0.052,0.001,Lt_DMNb_IPL-Lt_SVNa_ParOper,0.021618341,0.260259642,0.051647989,0,0.111519081
,3479,0.054,0.133,0.011,0.001,Lt_DMNb_IPL-Lt_SVNa_PrCv,0.053981415,0.132933688,-0.010507237,0,0.05827941
,3480,0.040,0.160,0.005,0.001,Lt_DMNb_IPL-Lt_SVNa_Ins,-0.039810979,-0.159644954,0.00495942,0,-0.064983749
,3481,0.092,0.106,0.225,0.001,Lt_DMNb_IPL-Lt_SVNa_ParMed,-0.091763152,-0.106382299,-0.224627767,0,-0.143735103
,3482,0.209,0.025,0.080,0.001,Lt_DMNb_IPL-Lt_SVNa_FrMed,-0.208971927,0.024864617,-0.080116643,0,-0.08609799
,3483,0.093,0.279,0.077,0.001,Lt_DMNb_IPL-Lt_SVNb_IPL,0.092893439,0.27918657,0.077410553,0,0.14983082
,3484,0.178,0.175,0.213,0.001,Lt_DMNb_IPL-Lt_SVNb_PFCl,-0.178103894,-0.17481964,-0.213465649,0,-0.189843513
,3485,0.206,0.337,0.206,0.001,Lt_DMNb_IPL-Lt_SVNb_PFCv,-0.206403835,-0.337088645,-0.206441685,0,-0.250731841
,3486,0.001,0.012,0.101,0.001,Lt_DMNb_IPL-Lt_SVNb_OFC,0.000709317,-0.012043448,-0.101286752,0,-0.039316943
,3487,0.479,0.298,0.295,0.001,Lt_DMNb_IPL-Lt_SVNb_PFCmp,-0.479188312,-0.298261333,-0.295302342,0,-0.356189896
,3488,0.078,0.033,0.057,0.001,Lt_DMNb_IPL-Rt_SVNa_ParOper,-0.078287834,0.032822675,-0.056536715,0,-0.032579152
,3489,0.056,0.031,0.186,0.001,Lt_DMNb_IPL-Rt_SVNa_PrC,0.056443198,-0.031334746,0.185527127,0,0.070887637
,3490,0.123,0.095,0.031,0.001,Lt_DMNb_IPL-Rt_SVNa_PrCv,0.122749052,0.094932785,-0.030530332,0,0.060096269
,3491,0.002,0.069,0.139,0.001,Lt_DMNb_IPL-Rt_SVNa_Ins,-0.002423413,-0.069229304,-0.139124229,0,-0.072985384
,3492,0.023,0.089,0.194,0.001,Lt_DMNb_IPL-Rt_SVNa_ParMed,-0.023109083,-0.089361431,-0.193565231,0,-0.104893849
,3493,0.099,0.068,0.075,0.001,Lt_DMNb_IPL-Rt_SVNa_FrMed,-0.098505685,0.0680088,-0.075019999,0,-0.034486822
,3494,0.070,0.244,0.191,0.001,Lt_DMNb_IPL-Rt_SVNb_IPL,0.070222969,0.243760677,0.190987932,0,0.171307543
,3495,0.081,0.023,0.241,0.001,Lt_DMNb_IPL-Rt_SVNb_PFCd,-0.081073432,0.023220021,-0.240977089,0,-0.099403626
,3496,0.151,0.094,0.158,0.001,Lt_DMNb_IPL-Rt_SVNb_PFCl,-0.151099592,-0.093987847,-0.158173837,0,-0.132894977
,3497,0.166,0.296,0.121,0.001,Lt_DMNb_IPL-Rt_SVNb_PFClv,0.166291092,0.295954789,0.121062019,0,0.194441554
,3498,0.064,0.043,0.029,0.001,Lt_DMNb_IPL-Rt_SVNb_PFCv,-0.064474239,-0.04267585,0.029003793,0,-0.02257401
,3499,0.257,0.087,0.177,0.001,Lt_DMNb_IPL-Rt_SVNb_PFCmp,-0.257301329,-0.086765956,-0.176533825,0,-0.172195698
,3500,0.126,0.226,0.387,0.001,Lt_DMNb_IPL-Rt_SVNb_Cinga,0.125685751,-0.226015464,-0.387191573,0,-0.163014168
,3501,0.060,0.115,0.173,0.001,Lt_DMNb_IPL-Lt_SMNa,0.059602085,-0.115068179,-0.17308399,0,-0.077220184
,3502,0.247,0.005,0.181,0.001,Lt_DMNb_IPL-Lt_SMNb_Cent,-0.247180799,-0.005320162,-0.181440483,0,-0.143941807
,3503,0.155,0.145,0.292,0.001,Lt_DMNb_IPL-Lt_SMNb_S2,-0.154681963,-0.144570845,-0.291845913,0,-0.197796319
,3504,0.171,0.399,0.231,0.001,Lt_DMNb_IPL-Lt_SMNb_Ins,-0.170932353,-0.399427504,-0.231144739,0,-0.267450902
,3505,0.115,0.245,0.511,0.001,Lt_DMNb_IPL-Lt_SMNb_Aud,-0.114679948,-0.245124193,-0.511460751,0,-0.291374286
,3506,0.128,0.103,0.173,0.001,Lt_DMNb_IPL-Rt_SMNa,0.128021788,-0.103182702,-0.173400939,0,-0.050257159
,3507,0.303,0.106,0.087,0.001,Lt_DMNb_IPL-Rt_SMNb_Cent,-0.302984281,-0.105891188,-0.086924171,0,-0.164297159
,3508,0.041,0.131,0.334,0.001,Lt_DMNb_IPL-Rt_SMNb_S2,-0.040643433,-0.131317712,-0.333648756,0,-0.169306636
,3509,0.242,0.367,0.085,0.001,Lt_DMNb_IPL-Rt_SMNb_Ins,-0.241640986,-0.36716757,-0.08543617,0,-0.231455929
SCZ-Specific,3510,0.057,0.131,0.462,0.217,Lt_DMNb_IPL-Rt_SMNb_Aud,-0.057279164,-0.130906082,-0.462021366,4,-0.217371228
,3511,0.090,0.133,0.028,0.001,Lt_DMNb_IPL-Lt_SMN_TempPar,0.089550699,-0.13302181,-0.027719661,0,-0.025816739
,3512,0.062,0.078,0.015,0.001,Lt_DMNb_IPL-Rt_SMN_TempPar,-0.062010505,-0.078324398,-0.015378378,0,-0.050186604
,3513,0.310,0.513,0.305,0.001,Lt_DMNb_IPL-Lt_VSNc_Striate,-0.30957707,-0.513489791,-0.304844509,0,-0.37595037
,3514,0.235,0.047,0.165,0.001,Lt_DMNb_IPL-Lt_VSNc_ExStr,0.23473766,-0.046922723,-0.165446133,0,0.006683022
,3515,0.233,0.363,0.391,0.001,Lt_DMNb_IPL-Lt_VSNp_Striate,-0.232629934,-0.362652298,-0.390647912,0,-0.329781367
,3516,0.087,0.227,0.052,0.001,Lt_DMNb_IPL-Lt_VSNp_ExStrInf,0.086513257,-0.226825784,0.052495655,0,-0.029298799
,3517,0.126,0.085,0.088,0.001,Lt_DMNb_IPL-Lt_VSNp_ExStrSup,0.125828442,-0.084721621,0.087722241,0,0.042433353
,3518,0.228,0.265,0.376,0.001,Lt_DMNb_IPL-Rt_VSNc_Striate,-0.227803134,-0.265204701,-0.375914604,0,-0.291585685
,3519,0.326,0.043,0.153,0.001,Lt_DMNb_IPL-Rt_VSNc_ExStr,0.32571303,-0.042777055,-0.153289293,0,0.042835394
,3520,0.421,0.489,0.377,0.001,Lt_DMNb_IPL-Rt_VSNp_Striate,-0.421429564,-0.489076364,-0.377004416,0,-0.428878398
,3521,0.106,0.089,0.117,0.001,Lt_DMNb_IPL-Rt_VSNp_ExStrInf,0.105521091,-0.089299325,0.117203669,0,0.044067019
,3522,0.093,0.053,0.088,0.001,Lt_DMNb_IPL-Rt_VSNp_ExStrSup,0.093118839,0.053461231,0.08846134,0,0.077282639
,3523,0.104,0.101,0.081,0.001,Lt_DMNb_IPL-Lt-Accm,-0.103824664,-0.100919995,-0.081173361,0,-0.094345904
,3524,0.060,0.097,0.142,0.001,Lt_DMNb_IPL-Rt-Accm,0.059965761,-0.096941843,-0.142158527,0,-0.060333576
,3525,0.164,0.144,0.173,0.001,Lt_DMNb_IPL-Lt-Amyg,0.164286857,-0.143741937,-0.17337633,0,-0.051334364
,3526,0.052,0.056,0.140,0.001,Lt_DMNb_IPL-Rt-Amyg,0.052211319,-0.05631751,-0.139731461,0,-0.048684693
,3527,0.075,0.310,0.309,0.001,Lt_DMNb_IPL-Lt-Caud,-0.075360524,-0.309882211,-0.308847474,0,-0.2317519
,3528,0.012,0.076,0.231,0.001,Lt_DMNb_IPL-Rt-Caud,0.012383885,-0.07576309,-0.230832728,0,-0.098629302
,3529,0.183,0.589,0.358,0.001,Lt_DMNb_IPL-Lt-Hipp,-0.182794523,-0.58865764,-0.357878231,0,-0.377193306
,3530,0.083,0.252,0.257,0.001,Lt_DMNb_IPL-Rt-Hipp,-0.083379029,-0.251509624,-0.257022927,0,-0.19889605
,3531,0.141,0.147,0.091,0.001,Lt_DMNb_IPL-Lt-Pall,-0.140636671,0.146947343,0.090887538,0,0.033179508
,3532,0.023,0.096,0.168,0.001,Lt_DMNb_IPL-Rt-Pall,0.023007887,0.095949862,0.167535043,0,0.096617093
,3533,0.114,0.062,0.158,0.001,Lt_DMNb_IPL-Lt-Puta,0.113774051,-0.062241355,-0.158353911,0,-0.035895316
,3534,0.241,0.158,0.243,0.001,Lt_DMNb_IPL-Rt-Puta,0.240801347,-0.15788412,-0.243151236,0,-0.053528943
,3535,0.119,0.074,0.107,0.001,Lt_DMNb_IPL-Lt-Thal,0.118816674,-0.073786472,-0.106969404,0,-0.021670853
,3536,0.373,0.122,0.065,0.001,Lt_DMNb_IPL-Rt-Thal,0.372789689,0.121861308,0.064950974,0,0.185787971
,3537,0.011,0.040,0.149,0.001,Lt_DMNb_PFCd-Lt_DMNb_PFCl,0.0106913,0.039878046,0.148512056,0,0.069734778
,3538,0.020,0.007,0.081,0.001,Lt_DMNb_PFCd-Lt_DMNb_PFCv,0.020322859,0.007319225,0.080953065,0,0.037006296
,3539,0.090,0.029,0.036,0.001,Lt_DMNb_PFCd-Lt_DMNc_IPL,0.089865458,-0.0285077,-0.035570124,0,0.005730671
,3540,0.131,0.255,0.206,0.001,Lt_DMNb_PFCd-Lt_DMNc_Rsp,-0.130893733,-0.255174763,-0.206458541,0,-0.199162307
,3541,0.091,0.319,0.271,0.001,Lt_DMNb_PFCd-Lt_DMNc_PHC,-0.090712461,-0.318723802,-0.270817599,0,-0.227404171
,3542,0.447,0.189,0.030,0.001,Lt_DMNb_PFCd-Rt_DMNa_Temp,-0.446991743,-0.188632909,-0.02980271,0,-0.221247445
,3543,0.107,0.102,0.078,0.001,Lt_DMNb_PFCd-Rt_DMNa_IPL,-0.106931338,0.10216871,0.077620787,0,0.026583616
,3544,0.163,0.209,0.024,0.001,Lt_DMNb_PFCd-Rt_DMNa_PFCd,-0.162600312,0.20928136,0.023843682,0,0.024106176
,3545,0.086,0.037,0.142,0.001,Lt_DMNb_PFCd-Rt_DMNa_PCC,-0.086298945,0.037058535,0.14164177,0,0.031748089
,3546,0.469,0.186,0.168,0.001,Lt_DMNb_PFCd-Rt_DMNb_PFCm,-0.468686183,-0.186090441,-0.168378617,0,-0.273064892
,3547,0.290,0.088,0.035,0.001,Lt_DMNb_PFCd-Rt_DMNb_Temp,-0.289644485,-0.088412303,-0.035405028,0,-0.136131481
,3548,0.143,0.267,0.213,0.001,Lt_DMNb_PFCd-Rt_DMNb_AntTemp,-0.142625873,-0.267213314,-0.212769795,0,-0.210208934
,3549,0.019,0.034,0.118,0.001,Lt_DMNb_PFCd-Rt_DMNb_PFCd,-0.019217476,0.034258743,-0.118035513,0,-0.035165501
,3550,0.080,0.080,0.142,0.001,Lt_DMNb_PFCd-Rt_DMNb_PFCv,0.080065608,0.080496661,0.141771982,0,0.101538134
,3551,0.123,0.167,0.023,0.001,Lt_DMNb_PFCd-Rt_DMNc_IPL,-0.12347778,0.167406026,-0.023123545,0,0.008240334
,3552,0.073,0.053,0.071,0.001,Lt_DMNb_PFCd-Rt_DMNc_Rsp,-0.072760106,-0.052566453,-0.07125913,0,-0.064615059
,3553,0.075,0.001,0.009,0.001,Lt_DMNb_PFCd-Rt_DMNc_PHC,0.07522937,0.001207058,-0.009148277,0,0.020542523
,3554,0.067,0.086,0.190,0.001,Lt_DMNb_PFCd-Lt_DANa_TempOcc,-0.067031624,0.086173495,-0.190381562,0,-0.057354824
,3555,0.042,0.054,0.215,0.001,Lt_DMNb_PFCd-Lt_DANa_ParOcc,-0.042487465,0.053976277,-0.21477478,0,-0.068128778
,3556,0.263,0.125,0.316,0.001,Lt_DMNb_PFCd-Lt_DANa_SPL,-0.262509937,0.124575077,-0.316254286,0,-0.151413144
,3557,0.071,0.234,0.068,0.001,Lt_DMNb_PFCd-Lt_DANb_TempOcc,0.071086417,0.234206764,-0.068486406,0,0.078552547
,3558,0.272,0.100,0.346,0.001,Lt_DMNb_PFCd-Lt_DANb_PostC,-0.272398831,0.100154787,-0.346211336,0,-0.17287633
,3559,0.169,0.173,0.102,0.001,Lt_DMNb_PFCd-Lt_DANb_FEF,-0.16911123,0.173368494,-0.102103203,0,-0.032744169
,3560,0.063,0.032,0.066,0.001,Lt_DMNb_PFCd-Lt_DANb_PrCv,-0.062620425,-0.031626941,-0.065717059,0,-0.053837826
,3561,0.330,0.049,0.158,0.001,Lt_DMNb_PFCd-Rt_DANa_TempOcc,-0.330004014,-0.048900667,-0.158197425,0,-0.178184549
,3562,0.137,0.118,0.178,0.001,Lt_DMNb_PFCd-Rt_DANa_ParOcc,-0.13685125,-0.11843272,-0.178164063,0,-0.145743197
,3563,0.176,0.138,0.307,0.001,Lt_DMNb_PFCd-Rt_DANa_SPL,-0.175962233,0.138343563,-0.307242561,0,-0.114640752
,3564,0.175,0.007,0.023,0.001,Lt_DMNb_PFCd-Rt_DANb_TempOcc,-0.175361882,-0.007260227,-0.023277687,0,-0.066820809
,3565,0.222,0.093,0.218,0.001,Lt_DMNb_PFCd-Rt_DANb_PostC,-0.221918171,0.093140932,-0.217522088,0,-0.115435252
,3566,0.337,0.099,0.213,0.001,Lt_DMNb_PFCd-Rt_DANb_FEF,-0.337493373,0.098592786,-0.212606149,0,-0.150425849
,3567,0.327,0.150,0.106,0.001,Lt_DMNb_PFCd-Rt_DANb_PrCv,-0.326868009,-0.149948291,-0.10626308,0,-0.192986936
,3568,0.134,0.081,0.122,0.001,Lt_DMNb_PFCd-Lt_LMN_TempPole,-0.134118222,-0.08116509,-0.12167069,0,-0.111794207
,3569,0.095,0.274,0.070,0.001,Lt_DMNb_PFCd-Lt_LMN_OFC,0.095458136,0.274298669,-0.070428811,0,0.099669592
,3570,0.086,0.155,0.136,0.001,Lt_DMNb_PFCd-Rt_LMN_TempPole,0.085877829,-0.154683261,-0.136375152,0,-0.069327863
,3571,0.045,0.251,0.136,0.001,Lt_DMNb_PFCd-Rt_LMN_OFC,0.045493146,0.250755294,-0.136289837,0,0.053277277
,3572,0.373,0.139,0.229,0.001,Lt_DMNb_PFCd-Lt_SVNa_ParOper,-0.373008908,0.13880542,-0.229353194,0,-0.154200145
,3573,0.170,0.307,0.035,0.001,Lt_DMNb_PFCd-Lt_SVNa_PrCv,-0.170027031,0.307300696,0.034887234,0,0.057642341
,3574,0.324,0.003,0.056,0.001,Lt_DMNb_PFCd-Lt_SVNa_Ins,-0.323960898,-0.002633506,-0.056370495,0,-0.127207353
,3575,0.376,0.051,0.290,0.001,Lt_DMNb_PFCd-Lt_SVNa_ParMed,-0.376228974,-0.051090241,-0.290389168,0,-0.238825799
,3576,0.402,0.184,0.040,0.001,Lt_DMNb_PFCd-Lt_SVNa_FrMed,-0.401538718,0.183976223,-0.039914742,0,-0.08529121
,3577,0.181,0.155,0.148,0.001,Lt_DMNb_PFCd-Lt_SVNb_IPL,-0.181107262,0.154828082,-0.147977566,0,-0.057733108
,3578,0.431,0.030,0.263,0.001,Lt_DMNb_PFCd-Lt_SVNb_PFCl,-0.43112588,-0.030267529,-0.262644991,0,-0.240746358
,3579,0.302,0.226,0.057,0.001,Lt_DMNb_PFCd-Lt_SVNb_PFCv,-0.302168854,-0.225865933,-0.057199306,0,-0.194382555
,3580,0.210,0.037,0.034,0.001,Lt_DMNb_PFCd-Lt_SVNb_OFC,-0.21043588,0.037468937,0.034164444,0,-0.045373593
,3581,0.494,0.224,0.299,0.001,Lt_DMNb_PFCd-Lt_SVNb_PFCmp,-0.493588559,-0.223787713,-0.298511038,0,-0.338095372
,3582,0.510,0.005,0.321,0.001,Lt_DMNb_PFCd-Rt_SVNa_ParOper,-0.510348919,0.00497468,-0.321176015,0,-0.275099523
,3583,0.272,0.112,0.159,0.001,Lt_DMNb_PFCd-Rt_SVNa_PrC,-0.271594467,0.111924714,0.158804386,0,0.000531532
,3584,0.189,0.127,0.036,0.001,Lt_DMNb_PFCd-Rt_SVNa_PrCv,-0.189020078,0.126547965,-0.035791719,0,-0.032088951
,3585,0.340,0.085,0.149,0.001,Lt_DMNb_PFCd-Rt_SVNa_Ins,-0.339839907,0.084542457,-0.148986506,0,-0.13446647
,3586,0.307,0.049,0.288,0.001,Lt_DMNb_PFCd-Rt_SVNa_ParMed,-0.307233108,-0.049030467,-0.288249559,0,-0.214349013
,3587,0.333,0.187,0.052,0.001,Lt_DMNb_PFCd-Rt_SVNa_FrMed,-0.333372249,0.18717564,-0.052023383,0,-0.065528526
,3588,0.448,0.156,0.012,0.001,Lt_DMNb_PFCd-Rt_SVNb_IPL,-0.448420939,0.156380278,-0.012213088,0,-0.101159078
,3589,0.307,0.088,0.194,0.001,Lt_DMNb_PFCd-Rt_SVNb_PFCd,-0.306928181,-0.088062868,-0.193597234,0,-0.194565222
MDD-Specific,3590,0.564,0.038,0.061,0.220,Lt_DMNb_PFCd-Rt_SVNb_PFCl,-0.564099994,-0.037686012,-0.060871467,2,-0.220225694
,3591,0.182,0.212,0.051,0.001,Lt_DMNb_PFCd-Rt_SVNb_PFClv,-0.181656076,0.211663199,-0.05107001,0,-0.006366109
,3592,0.413,0.104,0.061,0.001,Lt_DMNb_PFCd-Rt_SVNb_PFCv,-0.412849359,-0.104423482,0.060592066,0,-0.151464902
,3593,0.475,0.106,0.071,0.001,Lt_DMNb_PFCd-Rt_SVNb_PFCmp,-0.474988598,-0.106139218,-0.071278568,0,-0.216829013
,3594,0.064,0.110,0.384,0.001,Lt_DMNb_PFCd-Rt_SVNb_Cinga,0.064317416,-0.110361487,-0.383928616,0,-0.143762167
,3595,0.067,0.203,0.045,0.001,Lt_DMNb_PFCd-Lt_SMNa,0.067255713,0.203108894,-0.044653629,0,0.074434482
,3596,0.239,0.201,0.015,0.001,Lt_DMNb_PFCd-Lt_SMNb_Cent,-0.238726764,0.200776999,-0.015239204,0,-0.017477589
,3597,0.117,0.008,0.241,0.001,Lt_DMNb_PFCd-Lt_SMNb_S2,-0.116710687,0.008050605,-0.24062796,0,-0.116571696
,3598,0.238,0.264,0.306,0.001,Lt_DMNb_PFCd-Lt_SMNb_Ins,-0.237875341,-0.264117023,-0.305615733,0,-0.270552534
,3599,0.278,0.102,0.496,0.001,Lt_DMNb_PFCd-Lt_SMNb_Aud,-0.277964321,-0.101754524,-0.495878992,0,-0.292069332
